,Scientific_name,English_name,Recording_ID,Library,Country,Locality,Latitude,Longitude,Date,Recordist,URL
5573,Leucippus chlorocercus,Olive-spotted Hummingbird,152977,Xeno-Canto,Brazil,"Iranduba, Amazonas",-3.2912,-60.0637,23/05/13,Micah Riegner,http://www.xeno-canto.org/152977
5574,Leucippus chlorocercus,Olive-spotted Hummingbird,287417,Xeno-Canto,Brazil,"Careiro, Amazonas",-3.2651,-59.9233,16/09/15,Dan Lane,http://www.xeno-canto.org/287417
5575,Leucippus chlorocercus,Olive-spotted Hummingbird,10465,Xeno-Canto,Ecuador,"Sani lodge, Napo",-0.4342,-76.1973,28/11/06,Wouter Halfwerk,http://www.xeno-canto.org/10465
5576,Leucippus chlorocercus,Olive-spotted Hummingbird,37034,Xeno-Canto,Ecuador,"Sani lodge, Napo",-0.4342,-76.1973,6/07/09,Roger Ahlman,http://www.xeno-canto.org/37034
5577,Leucippus chlorocercus,Olive-spotted Hummingbird,257813,Xeno-Canto,Ecuador,Orellana: river island at Añangu,-0.504,-76.406,1993-03-00,John V. Moore,http://www.xeno-canto.org/257813
5578,Leucippus chlorocercus,Olive-spotted Hummingbird,257814,Xeno-Canto,Ecuador,Orellana: river island at Añangu,-0.504,-76.406,1993-03-00,John V. Moore,http://www.xeno-canto.org/257814
5579,Leucippus chlorocercus,Olive-spotted Hummingbird,274957,Xeno-Canto,Ecuador,Sucumbíos: Island in Río Aguarico,-0.65,-75.283,1992-09-00,Robert S. Ridgely,http://www.xeno-canto.org/274957
5580,Leucippus chlorocercus,Olive-spotted Hummingbird,276148,Xeno-Canto,Ecuador,Orellana: river island at Añangu,-0.504,-76.406,11/01/95,Jonas Nilsson,http://www.xeno-canto.org/276148
5581,Leucippus chlorocercus,Olive-spotted Hummingbird,8547,Xeno-Canto,Peru,"Riverisland opposite of Iquitos, Loreto",NA,NA,12/10/06,Herman van Oosten,http://www.xeno-canto.org/8547
5582,Leucippus chlorocercus,Olive-spotted Hummingbird,144758,Xeno-Canto,Peru,"Isla Islandia, Loreto",-3.5128,-72.4948,31/07/13,Dan Lane,http://www.xeno-canto.org/144758
5583,Leucippus chlorocercus,Olive-spotted Hummingbird,144804,Xeno-Canto,Peru,"Isla Islandia, Loreto",-3.5128,-72.4948,31/07/13,Dan Lane,http://www.xeno-canto.org/144804
5584,Leucippus chlorocercus,Olive-spotted Hummingbird,257812,Xeno-Canto,Peru,Loreto: between Iquitos and mouth of Río Napo,-3.6,-73.15,1997-01-00,John V. Moore,http://www.xeno-canto.org/257812
5585,Leucippus chlorocercus,Olive-spotted Hummingbird,270763,Xeno-Canto,Peru,"Padre Island near Cumaceba lodge, Loreto",-3.660761,-73.167572,29/07/10,Peter Boesman,http://www.xeno-canto.org/270763
5586,Leucippus chlorocercus,Olive-spotted Hummingbird,270764,Xeno-Canto,Peru,"Padre Island near Cumaceba lodge, Loreto",-3.660761,-73.167572,29/07/10,Peter Boesman,http://www.xeno-canto.org/270764
5587,Leucippus chlorocercus,Olive-spotted Hummingbird,409564,Xeno-Canto,Brazil,"Uarini, State of Amazonas",-3.0615,-64.8545,5/04/18,GABRIEL LEITE,https://www.xeno-canto.org/409564
5588,Leucippus fallax,NA,BRL0073,British Library,Venezuela,Lagoonamar,NA,NA,1/17/1993,NA,NA
5589,Leucippus fallax,NA,BRL0074,British Library,Venezuela,Lagoonamar,NA,NA,1/07/93,NA,NA
5590,Leucippus fallax,Buffy Hummingbird,ML167362,Macaulay Library,Colombia,"La Guajira,,1.1 km SW of Perico",11.36578,-73.09412,2/03/12,"Sarver, Matthew J; Morgens, Lauren W",https://macaulaylibrary.org/asset/167362
5591,Leucippus fallax,Buffy Hummingbird,ML30589,Macaulay Library,Venezuela,"Anzoátegui,,35.0 km SE of Barcelona; Imare Depression",10,-64.5,5/09/83,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/30589
5592,Leucippus fallax,Buffy Hummingbird,ML30612,Macaulay Library,Venezuela,"Anzoátegui,,35.0 km SE of Barcelona; Imare Depression",10,-64.5,5/09/83,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/30612
5593,Leucippus fallax,Buffy Hummingbird,ML30615,Macaulay Library,Venezuela,"Anzoátegui,,35.0 km SE of Barcelona; Imare Depression",10,-64.5,5/09/83,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/30615
5594,Leucippus fallax,Buffy Hummingbird,ML55719,Macaulay Library,Venezuela,"Miranda,,Ocumare",10.12,-66.78,28/02/91,"Fisher, David",https://macaulaylibrary.org/asset/55719
5595,Leucippus fallax,Buffy Hummingbird,74366,Xeno-Canto,Colombia,Camarones. Santuario Flamencos. Guajira,NA,NA,10/12/10,Pablo Florez,http://www.xeno-canto.org/74366
5596,Leucippus fallax,Buffy Hummingbird,93078,Xeno-Canto,Colombia,Cabo de la Vela (Guajira),12.251,-71.967,26/07/05,Oswaldo Cortes,http://www.xeno-canto.org/93078
5597,Leucippus fallax,Buffy Hummingbird,93079,Xeno-Canto,Colombia,Cabo de la Vela (Guajira),12.251,-71.967,26/07/05,Oswaldo Cortes,http://www.xeno-canto.org/93079
5598,Leucippus fallax,Buffy Hummingbird,4003,Xeno-Canto,Venezuela,"Araya Peninsula, Sucre",10.6614,-63.7934,3/05/02,Nick Athanas,http://www.xeno-canto.org/4003
5599,Leucippus fallax,Buffy Hummingbird,106818,Xeno-Canto,Venezuela,"Laguna Las Maritas N.P., Playa El Yaque - Isla Margarita",10.903,-63.947,13/07/12,Thore Noernberg,http://www.xeno-canto.org/106818
5600,Leucippus fallax,Buffy Hummingbird,108901,Xeno-Canto,Venezuela,16 km w Barquisimeto,10.0339,-69.5648,18/03/11,Albert Lastukhin,http://www.xeno-canto.org/108901
5601,Leucippus fallax,Buffy Hummingbird,108907,Xeno-Canto,Venezuela,16 km w Barquisimeto,10.0339,-69.5648,18/03/11,Albert Lastukhin,http://www.xeno-canto.org/108907
5602,Leucippus fallax,Buffy Hummingbird,118427,Xeno-Canto,Venezuela,Lecheria - Edo. Anzoategui,10.193,-64.671,17/01/13,Thore Noernberg,http://www.xeno-canto.org/118427
5603,Leucippus fallax,Buffy Hummingbird,125465,Xeno-Canto,Venezuela,Lecheria - Edo. Anzoategui,10.193,-64.671,13/01/13,Thore Noernberg,http://www.xeno-canto.org/125465
5604,Leucippus fallax,Buffy Hummingbird,201989,Xeno-Canto,Venezuela,"Puente Torres, Lara",10.1795,-69.8808,18/02/09,Hans Matheve,http://www.xeno-canto.org/201989
5605,Leucippus fallax,Buffy Hummingbird,225114,Xeno-Canto,Venezuela,"Barquisimeto arid area, Lara",10.08333333,-69.5,4/07/93,Peter Boesman,http://www.xeno-canto.org/225114
5606,Leucippus fallax,Buffy Hummingbird,225115,Xeno-Canto,Venezuela,"Peninsula de Araya, Sucre",10.66666667,-63.7,28/07/03,Peter Boesman,http://www.xeno-canto.org/225115
5607,Leucippus fallax,Buffy Hummingbird,225116,Xeno-Canto,Venezuela,"Foothills of Serrania de San Luis, Falcon",11.31666667,-69.6,6/07/97,Peter Boesman,http://www.xeno-canto.org/225116
5608,Leucippus taczanowskii,Spot-throated Hummingbird,42745,Xeno-Canto,Peru,"NW of San Marcos, Cajamarca",-7.3131,-78.1964,15/01/10,Andrew Spencer,http://www.xeno-canto.org/42745
5609,Leucippus taczanowskii,Spot-throated Hummingbird,42746,Xeno-Canto,Peru,"NW of San Marcos, Cajamarca",-7.3131,-78.1964,15/01/10,Andrew Spencer,http://www.xeno-canto.org/42746
5610,Leucippus taczanowskii,Spot-throated Hummingbird,83476,Xeno-Canto,Peru,"Middle Utcubamba Valley, Amazonas",NA,NA,23/11/10,David Geale,http://www.xeno-canto.org/83476
5611,Leucippus taczanowskii,Spot-throated Hummingbird,141782,Xeno-Canto,Peru,"Luya, Amazonas Region",-6.3223,-77.9337,15/06/13,Dan Lane,http://www.xeno-canto.org/141782
5612,Leucippus taczanowskii,Spot-throated Hummingbird,142301,Xeno-Canto,Peru,"Tocash, Huaylas, Ancash Region",-9.0785,-77.7995,23/06/13,Paul van Els,http://www.xeno-canto.org/142301
5613,Leucippus taczanowskii,Spot-throated Hummingbird,225117,Xeno-Canto,Peru,"Pedro Ruiz area, Amazonas",-5.833333333,-78,6/01/08,Peter Boesman,http://www.xeno-canto.org/225117
5614,Leucochloris albicollis,NA,BLB43433,Borror,Brazil,"Reserva Biologica Augusto Ruschi, Santa Teresa City, 8km from downtown, Espírito Santo, Brazil",-19.9056,-40.5622,30/07/00,"Ferreira, A. R. J. (Adriana Ragoni Jorge)",http://osuc.osu.edu/blbmp3s/BLB43433.mp3
5615,Leucochloris albicollis,NA,BRL0072,British Library,Brazil,"Jundiaí, Serra do Japi",NA,NA,8/20/2006,NA,NA
5616,Leucochloris albicollis,NA,BRL0183,British Library,Brazil,"Altitude 850 m, Longitude 45 30'W, Latitude 23 40'S",NA,NA,11/26/1983,NA,NA
5617,Leucochloris albicollis,NA,FLMNH08911,FLMNH,Argentina,"Buenos Aires Prov., San Clemente del Tuyu, Punta Rasa, San Clemente del Tuyu, Atlantic Ocean Shore, ca 4 km from",NA,NA,2/11/86,J.W. Hardy,NA
5618,Leucochloris albicollis,NA,FLMNH17115,FLMNH,Argentina,"Buenos Aires Prov., Partido de Magdalena, Estancia El Destino",NA,NA,11/11/91,Pablo Luis Tubaro,NA
5619,Leucochloris albicollis,NA,FLMNH17116,FLMNH,Argentina,"Buenos Aires Prov., Partido de Magdalena, Estancia El Destino",NA,NA,14/09/86,Pablo Luis Tubaro,NA
5620,Leucochloris albicollis,NA,FLMNH17117,FLMNH,Argentina,"Buenos Aires Prov., Partido de Magdalena, Estancia El Destino",NA,NA,4/10/89,Pablo Luis Tubaro,NA
5621,Leucochloris albicollis,NA,FLMNH17118,FLMNH,Argentina,"Buenos Aires Prov., Partido de Magdalena, Estancia El Destino",NA,NA,4/10/89,Pablo Luis Tubaro,NA
5622,Leucochloris albicollis,White-throated Hummingbird,ML135849,Macaulay Library,Argentina,"Misiones,,Parque Provincial Esmeralda",-26.8833333,-53.8833333,16/09/05,"Areta, Juan I",https://macaulaylibrary.org/asset/135849
5623,Leucochloris albicollis,White-throated Hummingbird,ML135878,Macaulay Library,Argentina,"Misiones,,Parque Provincial Esmeralda",-26.8833333,-53.8833333,18/09/05,"Areta, Juan I",https://macaulaylibrary.org/asset/135878
5624,Leucochloris albicollis,White-throated Hummingbird,ML135885,Macaulay Library,Argentina,"Misiones,,Parque Provincial Esmeralda",-26.8833333,-53.8833333,20/09/05,"Areta, Juan I",https://macaulaylibrary.org/asset/135885
5625,Leucochloris albicollis,White-throated Hummingbird,ML213843,Macaulay Library,Argentina,"Buenos Aires,,Buenos Aires; San Fernando; Hostería Los Pecanes",-34.25856,-58.54117,18/10/14,"Depino, Emiliano A",https://macaulaylibrary.org/asset/213843
5626,Leucochloris albicollis,White-throated Hummingbird,ML112711,Macaulay Library,Brazil,"Rio de Janeiro,,Parque Nacional Itatiaia; Trilha de Tres Picos, above Hotel Simon",NA,NA,18/07/98,"Marantz, Curtis A",https://macaulaylibrary.org/asset/112711
5627,Leucochloris albicollis,White-throated Hummingbird,ML115305,Macaulay Library,Brazil,"Rio de Janeiro,,Parque Nacional Serra dos Orgaos; Trilha Pedra do Sino",-22.4513889,-43.0011111,26/11/99,"Marantz, Curtis A",https://macaulaylibrary.org/asset/115305
5628,Leucochloris albicollis,White-throated Hummingbird,ML179785,Macaulay Library,Brazil,"Rio Grande do Sul,,Centro de Pesquisa e Conservac�Ì�§a�Ì�o da Natureza Pro�Ì�-Mata",-29.481375,-50.173775,14/09/13,"Franz, Ismael",https://macaulaylibrary.org/asset/179785
5629,Leucochloris albicollis,White-throated Hummingbird,ML19041,Macaulay Library,Brazil,"Rio Grande do Sul,,5.0 km SE of Canela; Morro Pelado",-29.3666667,-50.8166667,21/11/71,"Belton, William",https://macaulaylibrary.org/asset/19041
5630,Leucochloris albicollis,White-throated Hummingbird,ML20100,Macaulay Library,Brazil,"Rio Grande do Sul,,5.0 km SE of Canela; Morro Pelado",-29.3666667,-50.8166667,2/02/78,"Belton, William",https://macaulaylibrary.org/asset/20100
5631,Leucochloris albicollis,White-throated Hummingbird,ML32041,Macaulay Library,Brazil,"Rio de Janeiro,,Itatiaia National Park",NA,NA,13/11/82,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/32041
5632,Leucochloris albicollis,White-throated Hummingbird,ML63884,Macaulay Library,Brazil,"Rio de Janeiro,,between Engenheiro Passos and Agulhas Negras",NA,NA,8/08/91,"Finch, Davis W",https://macaulaylibrary.org/asset/63884
5633,Leucochloris albicollis,White-throated Hummingbird,ML68438,Macaulay Library,Brazil,"Rio Grande do Sul,,15.0 km E of Planalto; Nonoai Forest Reserve",NA,NA,26/08/93,"Finch, Davis W",https://macaulaylibrary.org/asset/68438
5634,Leucochloris albicollis,White-throated Hummingbird,ML91067,Macaulay Library,Brazil,"Rio Grande do Sul,,Serra Dos Prestes",-30.8458333,-52.5722222,15/12/96,"Bencke, Glayson A",https://macaulaylibrary.org/asset/91067
5635,Leucochloris albicollis,White-throated Hummingbird,ML91068,Macaulay Library,Brazil,"Rio Grande do Sul,,Serra Dos Prestes",-30.8458333,-52.5722222,16/12/96,"Bencke, Glayson A",https://macaulaylibrary.org/asset/91068
5636,Leucochloris albicollis,White-throated Hummingbird,52901,Xeno-Canto,Argentina,"Lomas de Zamora, Buenos Aires",NA,NA,11/09/04,Carlos Ferrari,http://www.xeno-canto.org/52901
5637,Leucochloris albicollis,White-throated Hummingbird,4275,Xeno-Canto,Brazil,"Parque Estadual Intervales, SP",-24.2759,-48.4181,11/12/05,Bob Planqué,http://www.xeno-canto.org/4275
5638,Leucochloris albicollis,White-throated Hummingbird,4276,Xeno-Canto,Brazil,"Parque Estadual Intervales, SP",-24.2759,-48.4181,9/12/05,Bob Planqué,http://www.xeno-canto.org/4276
5639,Leucochloris albicollis,White-throated Hummingbird,8678,Xeno-Canto,Brazil,Serra dos Órgãos National Park - RJ,-22.448,-43.01,6/10/05,Ricardo Gagliardi,http://www.xeno-canto.org/8678
5640,Leucochloris albicollis,White-throated Hummingbird,10604,Xeno-Canto,Brazil,"Mt. Anhangava, SE of Quatro Barras, Parana",-25.3867,-49.0139,14/12/98,Rolf A. de By,http://www.xeno-canto.org/10604
5641,Leucochloris albicollis,White-throated Hummingbird,10605,Xeno-Canto,Brazil,"Mt. Anhangava, SE of Quatro Barras, Parana",-25.3867,-49.0139,14/12/98,Rolf A. de By,http://www.xeno-canto.org/10605
5642,Leucochloris albicollis,White-throated Hummingbird,16546,Xeno-Canto,Brazil,"APA da Bocaina, Sertao da Bocaina, SP",-23.182973,-44.880524,25/08/07,Claydson P. de Assis,http://www.xeno-canto.org/16546
5643,Leucochloris albicollis,White-throated Hummingbird,23764,Xeno-Canto,Brazil,"Cerro das Almas - Capão do Leão, Rio Grande do Sul",-31.766158,-52.561319,11/10/08,Fernando Jacobs,http://www.xeno-canto.org/23764
5644,Leucochloris albicollis,White-throated Hummingbird,29479,Xeno-Canto,Brazil,"nr Nova Friburgo, Tres Picos Park",NA,NA,26/09/06,Frank Lambert,http://www.xeno-canto.org/29479
5645,Leucochloris albicollis,White-throated Hummingbird,42229,Xeno-Canto,Brazil,"Fazenda Santa Rita, Parque Nacional da Serra do Itajaí, Indaial, Santa Catarina",-27.1073,-49.1573,11/09/07,Adrian Eisen Rupp,http://www.xeno-canto.org/42229
5646,Leucochloris albicollis,White-throated Hummingbird,60509,Xeno-Canto,Brazil,"PN Caaraza, Minas Gerais",NA,NA,17/06/92,Miguel Castelino,http://www.xeno-canto.org/60509
5647,Leucochloris albicollis,White-throated Hummingbird,62485,Xeno-Canto,Brazil,"Campos do Jordao, Sao Paulo State",-22.7395,-45.5914,27/08/10,Herman van Oosten,http://www.xeno-canto.org/62485
5648,Leucochloris albicollis,White-throated Hummingbird,85196,Xeno-Canto,Brazil,"Conceicao de Ibitipoca, MG",-21.7001,-43.8834,15/03/01,Jeremy Minns,http://www.xeno-canto.org/85196
5649,Leucochloris albicollis,White-throated Hummingbird,85197,Xeno-Canto,Brazil,Intervales State Park. Bocanha and Lageado,-24.2667,-48.4501,8/10/03,Jeremy Minns,http://www.xeno-canto.org/85197
5650,Leucochloris albicollis,White-throated Hummingbird,118503,Xeno-Canto,Brazil,"São Luiz do Paraitinga, São Paulo",-23.3309,-45.1566,2/11/11,GABRIEL LEITE,http://www.xeno-canto.org/118503
5651,Leucochloris albicollis,White-throated Hummingbird,121550,Xeno-Canto,Brazil,"Santa Teresa, Espirito Santo",-19.934,-40.5962,2/02/13,Noé Eiterer,http://www.xeno-canto.org/121550
5652,Leucochloris albicollis,White-throated Hummingbird,138542,Xeno-Canto,Brazil,"Araponga, Minas Gerais",-20.6665,-42.5222,1/06/13,Noé Eiterer,http://www.xeno-canto.org/138542
5653,Leucochloris albicollis,White-throated Hummingbird,142782,Xeno-Canto,Brazil,"Campo Mourao, Paraná",-24.0458,-52.3828,14/07/13,Luiz C.  Silva,http://www.xeno-canto.org/142782
5654,Leucochloris albicollis,White-throated Hummingbird,144459,Xeno-Canto,Brazil,"Monte Verde,Camanducaia, Minas Gerais State",-22.87,-46.0309,13/08/04,Antonio Silveira,http://www.xeno-canto.org/144459
5655,Leucochloris albicollis,White-throated Hummingbird,161827,Xeno-Canto,Brazil,Intervales State Park. Mirante,-24.2667,-48.4001,28/12/13,Rodrigo Dela Rosa,http://www.xeno-canto.org/161827
5656,Leucochloris albicollis,White-throated Hummingbird,164995,Xeno-Canto,Brazil,"São Luiz do Paraitinga, São Paulo",-23.3178,-45.1648,13/11/11,Paulo Guerra,http://www.xeno-canto.org/164995
5657,Leucochloris albicollis,White-throated Hummingbird,174402,Xeno-Canto,Brazil,"Petrolândia, Santa Catarina",-27.6102,-49.708,11/09/10,Douglas Meyer,http://www.xeno-canto.org/174402
5658,Leucochloris albicollis,White-throated Hummingbird,188388,Xeno-Canto,Brazil,"São Miguel Arcanjo, São Paulo",-23.8787,-47.994,2/03/14,William Zaca,http://www.xeno-canto.org/188388
5659,Leucochloris albicollis,White-throated Hummingbird,210890,Xeno-Canto,Brazil,"FLONA da Ipanema, Ipero",-23.43,-47.599,16/05/11,Fernando Igor de Godoy,http://www.xeno-canto.org/210890
5660,Leucochloris albicollis,White-throated Hummingbird,210891,Xeno-Canto,Brazil,"FLONA da Ipanema, Ipero",-23.43,-47.599,18/05/11,Fernando Igor de Godoy,http://www.xeno-canto.org/210891
5661,Leucochloris albicollis,White-throated Hummingbird,210892,Xeno-Canto,Brazil,"APA Capivari Monos, São Paulo, SP",-23.9557,-46.6503,4/01/12,Fernando Igor de Godoy,http://www.xeno-canto.org/210892
5662,Leucochloris albicollis,White-throated Hummingbird,210893,Xeno-Canto,Brazil,"APA Capivari Monos, São Paulo, SP",-23.9557,-46.6503,4/01/12,Fernando Igor de Godoy,http://www.xeno-canto.org/210893
5663,Leucochloris albicollis,White-throated Hummingbird,216142,Xeno-Canto,Brazil,"Getúlio Vargas, Getúlio Vargas, Rio Grande do Sul",-27.8916,-52.2299,3/05/14,Amanda Perin Marcon,http://www.xeno-canto.org/216142
5664,Leucochloris albicollis,White-throated Hummingbird,216143,Xeno-Canto,Brazil,"Getúlio Vargas, Getúlio Vargas, Rio Grande do Sul",-27.8916,-52.2299,4/05/14,Amanda Perin Marcon,http://www.xeno-canto.org/216143
5665,Leucochloris albicollis,White-throated Hummingbird,232905,Xeno-Canto,Brazil,"Sao Francisco Xavier, SP",-22.9667,-45.9834,23/02/98,Jeremy Minns,http://www.xeno-canto.org/232905
5666,Leucochloris albicollis,White-throated Hummingbird,232906,Xeno-Canto,Brazil,"Jundiaí, SP. Serra do Japi",-23.2692,-46.9153,20/08/06,Jeremy Minns,http://www.xeno-canto.org/232906
5667,Leucochloris albicollis,White-throated Hummingbird,249243,Xeno-Canto,Brazil,"Pico da Caledônia, Nova Friburgo, RJ",-22.3459,-42.5869,28/09/14,Eric DeFonso,http://www.xeno-canto.org/249243
5668,Leucochloris albicollis,White-throated Hummingbird,268609,Xeno-Canto,Brazil,"Caraça Sanctuary Private Reserve, Catas Altas, Minas Gerais",-20.11,-43.491,9/08/15,Fabrice Schmitt,http://www.xeno-canto.org/268609
5669,Leucochloris albicollis,White-throated Hummingbird,277171,Xeno-Canto,Brazil,"Trilha dos Tropeiros, Siderópolis, Santa Catarina",-28.5531,-49.5895,30/08/15,João Gava Just,http://www.xeno-canto.org/277171
5670,Leucochloris albicollis,White-throated Hummingbird,284660,Xeno-Canto,Brazil,"Itatiaia NP, Tres Picos trail, RJ",-22.4167,-44.6001,8/10/15,Jerome Fischer,http://www.xeno-canto.org/284660
5671,Leucochloris albicollis,White-throated Hummingbird,299468,Xeno-Canto,Brazil,"Pico da Caledônia, Nova Friburgo, RJ",-22.3459,-42.5869,1/10/15,Jerome Fischer,http://www.xeno-canto.org/299468
5672,Leucochloris albicollis,White-throated Hummingbird,299632,Xeno-Canto,Brazil,"Monte Alegre, Telêmaco Borba, Paraná",-24.2783,-50.5306,25/07/11,Fernando Igor de Godoy,http://www.xeno-canto.org/299632
5673,Leucochloris albicollis,White-throated Hummingbird,299633,Xeno-Canto,Brazil,"Monte Alegre, Telêmaco Borba, Paraná",-24.2783,-50.5306,26/07/11,Fernando Igor de Godoy,http://www.xeno-canto.org/299633
5674,Leucochloris albicollis,White-throated Hummingbird,317258,Xeno-Canto,Brazil,"Pró Mata PUCRS, São Francisco de Paula",-29.4799,-50.1732,21/11/14,Odirlei Vieira da Fonseca,http://www.xeno-canto.org/317258
5675,Leucochloris albicollis,White-throated Hummingbird,317290,Xeno-Canto,Brazil,"Parna Caparaó, Alto Caparaó, Minas Gerais",-20.4556,-41.8085,4/10/14,Odirlei Vieira da Fonseca,http://www.xeno-canto.org/317290
5676,Leucochloris albicollis,White-throated Hummingbird,330373,Xeno-Canto,Brazil,"RPPN Fazenda Renópolis, Santo Antônio do Pinhal, São Paulo",-22.803,-45.6227,7/08/16,Rodrigo Dela Rosa,http://www.xeno-canto.org/330373
5677,Leucochloris albicollis,White-throated Hummingbird,6931,Xeno-Canto,Uruguay,Minas,-34.3701,-55.2251,12/08/06,Alvaro Riccetto,http://www.xeno-canto.org/6931
5678,Leucochloris albicollis,White-throated Hummingbird,18753,Xeno-Canto,Uruguay,Minas,-34.3701,-55.2251,0000-00-00,Alvaro Riccetto,http://www.xeno-canto.org/18753
5679,Leucochloris albicollis,White-throated Hummingbird,18754,Xeno-Canto,Uruguay,Minas,-34.3701,-55.2251,30/03/08,Alvaro Riccetto,http://www.xeno-canto.org/18754
5680,Leucochloris albicollis,White-throated Hummingbird,18755,Xeno-Canto,Uruguay,Minas,-34.3701,-55.2251,30/03/08,Alvaro Riccetto,http://www.xeno-canto.org/18755
5681,Leucochloris albicollis,White-throated Hummingbird,48800,Xeno-Canto,Uruguay,"Rincon del Indio (El Cocuyo), Punta del Este, Maldonado",NA,NA,16/02/05,Bernabe Lopez-Lanus,http://www.xeno-canto.org/48800
